id_incross	id_disease	id_cross
C4748799	3663	1
C4540345	3664	1
C5193073	3665	1
C4225225	3666	1
C4693784	3667	1
C4310710	3668	1
C4310686	3669	1
C3275898	3670	1
C4014918	3671	1
C5231445	3672	1
C1836460	3673	1
C4693572	3674	1
C3539916	3675	1
C4748678	3676	1
C4748549	3677	1
C4748192	3678	1
C4479387	3679	1
CN272909	3680	1
C4748283	3681	1
C4479250	3682	1
C3887942	3683	1
C4748428	3684	1
C0678202	3685	1
C4748545	3686	1
C4748602	3687	1
C4310658	3688	1
C4540185	3689	1
C4540209	3690	1
C0272174	3691	1
C5231400	3692	1
C4748839	3693	1
C4748167	3694	1
CN263282	3695	1
C3151303	3696	1
C4479357	3697	1
C1969893	3698	1
C5193021	3699	1
C5193020	3700	1
C4479654	3701	1
C4479410	3702	1
C5193037	3703	1
CN273086	3704	1
C4748869	3705	1
C5193028	3706	1
C4748855	3707	1
C4748978	3708	1
C4310630	3709	1
C1970224	3710	1
C5193110	3711	1
C4693381	3712	1
C4693498	3713	1
C1443228	3714	1
C4693556	3715	1
C4310717	3716	1
C4539881	3717	1
C5231450	3718	1
C4748536	3719	1
C5231428	3720	1
C4540453	3721	1
C4479655	3722	1
C4479656	3723	1
C4310687	3724	1
C5193035	3725	1
C5193023	3726	1
C4310639	3727	1
C4693688	3728	1
C4310695	3729	1
C3553582	3730	1
CN263370	3731	1
C4310703	3732	1
C4749023	3733	1
C1833799	3734	1
C4225385	3735	1
C4225375	3736	1
C4540488	3737	1
C0025281	3738	1
C4748803	3739	1
C3554608	3740	1
CN263287	3741	1
C3810349	3742	1
C4540188	3743	1
C5231425	3744	1
C5193137	3745	1
C1834531	3746	1
C5193147	3747	1
C4479409	3748	1
C5231454	3749	1
C4015062	3750	1
C4539964	3751	1
C5193047	3752	1
C5231489	3753	1
C5193112	3754	1
C5193116	3755	1
C1852127	3756	1
C5193100	3757	1
C5203349	3758	1
C4693934	3759	1
C3280690	3760	1
C4748084	3761	1
C4748872	3762	1
C4540277	3763	1
C4748796	3764	1
C5231460	3765	1
C5231444	3766	1
C5231497	3767	1
C5231478	3768	1
C1837173	3769	1
C5231462	3770	1
C4479613	3771	1
C4748767	3772	1
C4748766	3773	1
C5231442	3774	1
C1867981	3775	1
C4748873	3776	1
C4693609	3777	1
C5193111	3778	1
C4479496	3779	1
C1838260	3780	1
C4540299	3781	1
C1850000	3782	1
C1835713	3783	1
C4310746	3784	1
C4310647	3785	1
C2676231	3786	1
C4310619	3787	1
C4693552	3788	1
C4540156	3789	1
C4479428	3790	1
C4310790	3791	1
C3501265	3792	1
CN239435	3799	1
C0342765	3801	1
CN283238	3818	1
CN283239	3819	1
C3279904	3820	1
C3532239	3821	1
CN272921	3822	1
C4310766	3823	1
CN293391	3824	1
C4693450	3825	1
CN283412	3826	1
C2749936	3827	1
C4014488	3828	1
CN283362	3829	1
C1961117	3830	1
C0268312	3831	1
C0266427	3832	1
C4746575	3833	1
CN280315	3834	1
C0302182	3835	1
C0751967	3836	1
C3272265	3839	1
C4016141	3841	1
C3837651	3842	1
CN236476	3843	1
C2676191	3844	1
CN239451	3845	1
CN239263	3846	1
C1844006	3847	1
C1865323	3848	1
CN252340	3849	1
CN239354	3850	1
C3542025	3851	1
CN239348	3852	1
C3807150	3853	1
C3807151	3854	1
C1834153	3855	1
CN258394	3856	1
CN221283	3857	1
C2749560	3858	1
C3549448	3859	1
C1843015	3860	1
C2749559	3861	1
C2748542	3862	1
C1852297	3863	1
C1852296	3864	1
CN239163	3865	1
C1292773	3866	1
CN280891	3869	1
CN280926	3873	1
CN280927	3876	1
C0342898	3877	1
C0221013	3878	1
C1832168	3879	1
C1269683	3880	1
CN283355	3881	1
CN283350	3882	1
CN293344	3883	1
CN293385	3884	1
CN283261	3885	1
C1861502	3886	1
C1862209	3887	1
C1862191	3888	1
CN280852	3889	1
CN272918	3890	1
CN293373	3891	1
C4748092	3892	1
CN263077	3893	1
C3281223	3894	1
CN283345	3895	1
C3888207	3896	1
C1832662	3897	1
C0544855	3898	1
CN293389	3899	1
CN282599	3900	1
C3887952	3901	1
CN283327	3902	1
CN283303	3903	1
CN272931	3904	1
CN283270	3905	1
CN282601	3906	1
CN283234	3907	1
CN283304	3908	1
CN272917	3909	1
CN283343	3910	1
CN283361	3911	1
C0268181	3912	1
CN283282	3913	1
CN283297	3914	1
CN236495	3919	1
C0004930	3929	1
C0432072	3945	1
C4015984	3956	1
CN043330	3957	1
C0920296	3958	1
CN239211	3959	1
C0036346	3960	1
CN239272	3961	1
C4283745	3962	1
C1968741	3963	1
CN231723	3964	1
C2751630	3965	1
CN479605	3966	1
C4016483	3967	1
C4016484	3968	1
CN239334	3969	1
C0796224	3970	1
CN164251	3971	1
C2749106	3972	1
CN283285	3973	1
CN230750	3974	1
C3899764	3975	1
CN236469	3976	1
C4017784	3977	1
C4016579	3978	1
CN069394	3979	1
CN232400	3980	1
C2678104	3981	1
C0011053	3982	1
CN252343	3983	1
CN233186	3984	1
C4016751	3985	1
C1861923	3986	1
C4016684	3987	1
C4016806	3988	1
C2750888	3989	1
CN239300	3990	1
CN239462	3991	1
C1863370	3992	1
C4013716	3993	1
CN239586	3994	1
CN239472	3995	1
C2936847	3996	1
CN239289	3997	1
C0472803	3998	1
C1861235	3999	1
C3280899	4000	1
CN239194	4001	1
C4016037	4002	1
C1841973	4003	1
C4016112	4004	1
CN236437	4005	1
C2750729	4006	1
CN238836	4007	1
C4017087	4008	1
C4016231	4009	1
C4708498	4010	1
C1862282	4011	1
C1969039	4012	1
CN234897	4013	1
C4016294	4014	1
C4016297	4015	1
C2675305	4016	1
C2931672	4017	1
C4015843	4018	1
C4551500	4019	1
CN071571	4020	1
C4016338	4021	1
C4016331	4022	1
CN239093	4023	1
C1968924	4024	1
C2931134	4025	1
C4016321	4026	1
C1868414	4027	1
CN069919	4028	1
C4016299	4029	1
C4016143	4030	1
C1860789	4031	1
CN239444	4032	1
C0745674	4033	1
CN239292	4034	1
C4016412	4035	1
C4015932	4036	1
C4015931	4037	1
C4017271	4038	1
C4017275	4039	1
C4016414	4040	1
C4016698	4041	1
C1328348	4042	1
C4016021	4043	1
C0393615	4044	1
C4016019	4045	1
C4016020	4046	1
CN228314	4047	1
CN237819	4048	1
C1852924	4049	1
CN071440	4050	1
C4015949	4051	1
C4015948	4052	1
C3805326	4053	1
616490	1	2
PS213300	2	2
616546	3	2
213000	4	2
219050	10	2
614104	30	2
300354	33	2
151623	35	2
PS151623	38	2
601626	39	2
182280	41	2
PS155600	42	2
254500	45	2
155255	49	2
151400	55	2
614286	58	2
114550	59	2
275355	62	2
610188	70	2
615991	74	2
611134	75	2
610189	76	2
611755	77	2
PS256100	78	2
PS249000	79	2
616158	90	2
609265	99	2
114480	101	2
259500	105	2
176807	106	2
123320	116	2
606053	124	2
615829	130	2
616973	133	2
613065	134	2
613659	138	2
182000	140	2
612918	141	2
167000	142	2
605074	144	2
137200	148	2
612164	154	2
PS308350	155	2
188470	156	2
162900	157	2
137550	158	2
249400	159	2
163200	160	2
251260	164	2
604370	165	2
PS607432	166	2
613089	175	2
158350	176	2
602501	177	2
601728	178	2
266100	183	2
163950	189	2
156250	190	2
151100	191	2
607785	192	2
PS163950	193	2
609942	194	2
169300	197	2
607684	204	2
601098	205	2
614820	213	2
601338	214	2
128235	215	2
PS128100	217	2
PS191100	226	2
191100	227	2
261800	232	2
121200	233	2
143465	237	2
PS158350	239	2
308350	240	2
616044	242	2
614617	243	2
220500	244	2
605021	245	2
615338	246	2
608340	247	2
607831	248	2
214400	249	2
PS118220	255	2
PS115150	269	2
211980	271	2
606764	272	2
108010	274	2
114500	277	2
PS194070	278	2
124000	284	2
605027	288	2
616436	293	2
257320	294	2
600512	295	2
208900	296	2
146110	301	2
PS165500	304	2
182250	311	2
615846	312	2
155350	314	2
613720	317	2
162200	320	2
114030	322	2
162210	325	2
193520	326	2
601321	327	2
PS116200	328	2
115200	333	2
PS123100	339	2
601358	352	2
607107	355	2
312170	356	2
131500	358	2
611603	368	2
300884	373	2
614255	375	2
614213	376	2
610357	377	2
617183	380	2
618731	381	2
209850	385	2
PS254800	386	2
616355	387	2
617711	389	2
617182	392	2
617173	393	2
618890	394	2
203450	395	2
618468	396	2
616617	403	2
614862	404	2
614863	405	2
615418	411	2
PS160700	412	2
251900	417	2
268000	421	2
PS268000	421	2
612284	422	2
265500	425	2
613224	426	2
614470	427	2
260350	428	2
312700	431	2
PS310500	433	2
603596	440	2
601665	441	2
217990	443	2
613254	455	2
267430	457	2
120000	458	2
613916	464	2
127400	469	2
615010	470	2
615009	471	2
PS173900	479	2
PS151100	481	2
104310	482	2
122700	484	2
104300	485	2
611771	492	2
220110	493	2
603387	496	2
174800	498	2
219080	499	2
617686	501	2
120435	503	2
PS120435	506	2
158320	507	2
601367	510	2
188100	513	2
207500	516	2
301800	516	2
608807	517	2
604145	518	2
613765	524	2
610140	525	2
PS604169	527	2
PS107970	528	2
614254	536	2
PS193000	538	2
145400	544	2
617913	548	2
615744	550	2
611136	551	2
600669	553	2
PS600669	553	2
608232	554	2
608380	555	2
PS120970	557	2
615108	565	2
187600	569	2
618950	578	2
615937	579	2
154800	581	2
172800	582	2
273300	583	2
613426	584	2
PS310300	585	2
181350	587	2
151660	588	2
275210	589	2
248370	590	2
605588	591	2
176670	592	2
613205	593	2
PS614429	596	2
115150	600	2
603689	602	2
611705	603	2
600334	604	2
132600	612	2
300049	617	2
304120	618	2
305620	619	2
309350	620	2
609638	624	2
607655	625	2
157300	626	2
605676	627	2
607450	628	2
615683	629	2
175700	632	2
155100	633	2
612555	636	2
PS604370	637	2
613954	641	2
PS167320	642	2
167320	643	2
260400	646	2
611553	647	2
611554	648	2
615916	649	2
610743	650	2
612998	651	2
607487	653	2
PS192600	654	2
PS608567	656	2
607834	658	2
215100	659	2
614879	660	2
300672	662	2
214200	665	2
PS256730	665	2
609270	666	2
204500	667	2
PS601144	669	2
PS227650	677	2
203700	679	2
609053	680	2
605309	681	2
617140	688	2
617667	690	2
610042	692	2
612100	693	2
612621	698	2
600919	702	2
PS192500	703	2
617804	704	2
261515	706	2
PS233400	707	2
171300	710	2
115310	711	2
PS168000	713	2
604187	715	2
614325	719	2
614332	720	2
604804	721	2
609823	724	2
617061	725	2
618825	726	2
603956	727	2
109800	728	2
180849	730	2
613684	731	2
608629	732	2
301040	735	2
309580	736	2
614019	740	2
605013	741	2
613402	749	2
616267	750	2
613722	751	2
617820	752	2
PS180849	754	2
115000	757	2
608105	760	2
618718	765	2
117100	769	2
203800	770	2
613477	772	2
612437	776	2
300844	780	2
303600	781	2
613325	782	2
607432	785	2
617883	787	2
614320	788	2
181500	790	2
PS209850	791	2
616140	793	2
618332	795	2
618295	796	2
615879	797	2
PS174050	802	2
613192	806	2
PS204000	809	2
214100	810	2
601539	811	2
234580	812	2
105830	815	2
245570	816	2
254780	817	2
614563	818	2
614228	819	2
616409	820	2
300855	823	2
251200	824	2
613801	826	2
163500	827	2
608716	829	2
130000	830	2
166200	833	2
609304	836	2
618707	837	2
606864	840	2
312080	843	2
612126	844	2
608443	845	2
300867	846	2
210720	847	2
608097	848	2
609260	849	2
617799	853	2
615184	854	2
613763	855	2
613869	857	2
614498	858	2
615075	860	2
616268	862	2
606232	864	2
309548	865	2
615074	866	2
608233	867	2
606777	868	2
611091	869	2
604317	870	2
617864	871	2
618292	872	2
618205	873	2
300882	877	2
243310	878	2
103580	883	2
254770	885	2
PS254770	885	2
309530	887	2
178500	889	2
609135	890	2
613989	891	2
614742	892	2
615134	893	2
PS127550	894	2
617635	895	2
617798	898	2
300749	899	2
229100	901	2
270450	902	2
239510	903	2
193300	904	2
263400	905	2
144700	906	2
612703	907	2
214800	908	2
122470	909	2
PS607411	912	2
300590	914	2
300849	915	2
237300	916	2
271980	917	2
300958	918	2
614923	919	2
615182	920	2
146000	921	2
613950	923	2
309585	925	2
616341	926	2
617086	927	2
226750	929	2
214500	930	2
618348	933	2
PS104500	938	2
300166	942	2
613563	945	2
618008	946	2
189960	949	2
119570	950	2
612073	955	2
613707	957	2
613706	958	2
173900	960	2
617751	963	2
213300	965	2
170100	966	2
300908	974	2
PS187950	980	2
175100	982	2
175020	988	2
PS175100	991	2
601152	993	2
617087	994	2
PS109730	995	2
613708	997	2
192600	1004	2
311300	1005	2
106240	1008	2
187350	1009	2
142500	1010	2
601419	1011	2
137600	1014	2
180550	1016	2
604229	1017	2
180500	1018	2
PS300049	1022	2
618918	1023	2
615278	1028	2
613657	1036	2
604536	1037	2
153880	1038	2
616289	1040	2
614559	1041	2
137760	1044	2
256840	1048	2
100600	1049	2
PS108800	1050	2
604287	1051	2
PS300755	1054	2
608885	1056	2
601042	1057	2
615279	1059	2
605724	1061	2
194070	1062	2
613029	1063	2
613810	1064	2
228550	1067	2
PS228550	1068	2
616592	1073	2
601812	1074	2
615007	1075	2
155601	1076	2
606719	1077	2
142340	1080	2
PS601419	1081	2
604765	1082	2
181400	1083	2
232200	1085	2
607822	1088	2
601214	1095	2
611528	1096	2
613769	1098	2
PS115200	1101	2
615465	1105	2
101600	1106	2
147950	1107	2
190440	1108	2
166250	1109	2
618195	1110	2
236700	1111	2
605231	1112	2
PS209900	1114	2
612219	1115	2
613001	1116	2
247640	1117	2
615985	1120	2
613464	1121	2
135290	1123	2
189600	1128	2
115080	1129	2
618977	1131	2
604169	1133	2
145290	1136	2
119800	1140	2
174200	1143	2
PS174200	1147	2
241800	1149	2
174700	1150	2
146510	1151	2
607086	1152	2
PS607086	1153	2
PS609192	1154	2
154700	1155	2
614331	1158	2
610168	1159	2
194080	1160	2
608978	1161	2
256370	1162	2
136680	1163	2
194072	1164	2
612370	1167	2
609048	1168	2
600652	1169	2
615290	1171	2
609310	1173	2
276300	1174	2
608583	1176	2
613826	1184	2
PS603278	1187	2
613237	1190	2
615821	1191	2
612653	1192	2
179800	1193	2
611590	1194	2
600082	1197	2
613694	1198	2
613737	1199	2
172700	1200	2
600274	1201	2
600965	1203	2
614296	1204	2
116400	1205	2
125853	1206	2
222300	1207	2
613347	1210	2
611820	1213	2
133239	1221	2
600376	1228	2
193200	1231	2
101400	1232	2
123500	1233	2
123790	1235	2
278730	1237	2
601675	1238	2
182601	1245	2
613122	1246	2
613876	1247	2
175860	1251	2
209900	1252	2
PS276900	1253	2
617744	1255	2
219700	1259	2
167800	1260	2
211400	1262	2
277180	1263	2
105210	1265	2
209920	1266	2
PS604391	1270	2
602849	1271	2
612158	1275	2
300448	1277	2
618652	1282	2
607341	1286	2
PS604772	1288	2
600996	1289	2
604772	1290	2
227650	1291	2
617047	1296	2
614065	1297	2
609524	1298	2
174050	1303	2
135300	1307	2
610733	1308	2
609254	1309	2
603457	1310	2
180200	1313	2
153630	1314	2
616362	1315	2
609040	1316	2
611878	1318	2
107250	1320	2
220200	1327	2
616937	1333	2
254450	1334	2
617236	1340	2
606068	1342	2
PS102200	1345	2
227400	1346	2
188055	1347	2
614389	1348	2
600880	1349	2
188050	1350	2
601954	1352	2
311200	1353	2
300804	1354	2
300209	1355	2
601104	1359	2
168600	1360	2
260540	1361	2
609441	1362	2
112600	1363	2
PS248370	1364	2
PS151660	1365	2
606690	1366	2
266500	1372	2
614954	1376	2
617101	1381	2
PS115210	1382	2
608653	1383	2
PS305620	1386	2
201300	1387	2
100800	1388	2
615473	1393	2
617493	1394	2
612954	1398	2
613881	1399	2
614350	1400	2
608089	1401	2
612247	1407	2
308960	1410	2
263300	1411	2
185020	1413	2
612098	1416	2
612794	1418	2
613424	1419	2
187500	1420	2
606519	1422	2
167250	1427	2
616437	1428	2
105550	1430	2
602080	1431	2
610549	1432	2
246200	1433	2
262190	1434	2
255995	1435	2
228000	1437	2
615723	1440	2
609192	1441	2
132800	1442	2
105400	1446	2
607641	1447	2
168605	1448	2
607706	1452	2
610024	1457	2
159001	1460	2
608810	1463	2
616854	1464	2
615008	1470	2
236000	1473	2
615780	1475	2
600059	1476	2
601414	1477	2
300424	1478	2
610359	1479	2
301700	1480	2
609968	1482	2
607734	1483	2
617882	1484	2
608194	1489	2
612138	1490	2
616487	1491	2
613723	1492	2
226670	1493	2
131950	1494	2
194200	1498	2
115196	1499	2
607060	1500	2
601399	1503	2
175200	1508	2
609923	1509	2
202400	1510	2
PS105400	1514	2
606482	1516	2
160150	1517	2
150699	1518	2
234200	1519	2
607236	1521	2
PS166200	1524	2
114000	1525	2
130060	1526	2
604537	1527	2
616638	1530	2
601200	1531	2
112050	1534	2
222100	1538	2
276950	1539	2
PS160150	1540	2
158600	1546	2
PS105650	1552	2
300367	1554	2
314050	1555	2
300835	1556	2
190685	1557	2
606685	1564	2
601287	1565	2
137215	1571	2
155720	1574	2
603829	1575	2
233400	1576	2
259420	1579	2
210900	1581	2
132900	1583	2
128600	1585	2
601868	1587	2
300029	1588	2
PS244400	1589	2
613658	1594	2
613855	1595	2
607682	1596	2
185500	1597	2
123700	1598	2
194050	1599	2
604563	1601	2
307000	1603	2
304100	1604	2
600116	1605	2
607572	1607	2
107970	1608	2
600794	1612	2
601472	1613	2
616516	1615	2
615280	1616	2
614847	1617	2
165500	1622	2
210000	1623	2
125250	1625	2
614327	1626	2
606812	1629	2
150800	1630	2
612925	1634	2
611378	1635	2
613779	1636	2
606215	1637	2
PS606215	1637	2
615368	1638	2
PS606777	1639	2
610756	1641	2
PS601675	1642	2
607685	1643	2
PS156200	1645	2
618619	1646	2
618774	1648	2
614162	1655	2
614892	1656	2
613796	1657	2
PS114580	1658	2
314400	1666	2
300321	1667	2
300244	1668	2
231530	1669	2
609975	1670	2
615193	1671	2
603358	1674	2
262000	1675	2
256000	1676	2
182600	1677	2
617767	1681	2
614455	1685	2
PS212750	1686	2
603165	1687	2
PS603165	1687	2
214150	1688	2
155755	1692	2
614096	1697	2
187601	1699	2
614895	1701	2
600361	1703	2
617770	1704	2
107650	1707	2
268220	1714	2
611407	1715	2
155310	1716	2
609629	1719	2
258870	1720	2
185300	1722	2
163000	1723	2
PS225750	1725	2
187100	1727	2
609284	1731	2
255310	1732	2
118210	1734	2
606889	1736	2
610474	1737	2
101200	1741	2
150250	1743	2
108720	1744	2
272460	1745	2
108721	1746	2
112310	1747	2
113800	1750	2
609165	1751	2
607602	1752	2
166220	1764	2
204000	1770	2
613697	1771	2
609015	1772	2
609016	1774	2
618775	1781	2
220100	1785	2
612020	1786	2
601144	1789	2
611162	1790	2
300910	1791	2
616871	1793	2
153700	1796	2
193220	1798	2
617602	1803	2
109730	1804	2
616028	1805	2
614916	1806	2
616247	1807	2
123150	1817	2
207410	1818	2
607087	1819	2
617506	1820	2
300909	1823	2
614845	1828	2
304020	1829	2
603649	1830	2
118800	1831	2
614225	1833	2
212720	1834	2
305000	1835	2
606353	1836	2
607225	1837	2
205100	1838	2
606595	1842	2
601162	1845	2
616603	1846	2
219150	1847	2
608634	1849	2
612955	1850	2
PS303350	1851	2
612004	1853	2
270550	1854	2
101800	1856	2
610489	1857	2
160980	1858	2
255960	1859	2
215470	1860	2
275400	1861	2
245800	1862	2
260565	1863	2
613470	1864	2
615214	1867	2
616005	1868	2
269880	1869	2
149730	1872	2
617460	1874	2
300635	1878	2
600138	1880	2
618810	1882	2
174900	1883	2
610069	1884	2
615763	1885	2
615269	1886	2
PS135900	1888	2
606657	1892	2
616896	1893	2
300717	1894	2
300280	1895	2
300695	1896	2
300718	1897	2
300696	1898	2
613028	1899	2
229600	1900	2
105650	1902	2
612561	1903	2
617347	1904	2
616393	1906	2
616586	1909	2
617443	1912	2
147480	1916	2
243300	1917	2
601847	1918	2
211600	1919	2
256700	1927	2
PS123700	1928	2
245000	1929	2
245010	1930	2
170650	1931	2
256300	1932	2
145260	1934	2
614492	1935	2
608266	1937	2
618797	1942	2
253300	1943	2
253550	1944	2
253400	1945	2
271150	1946	2
610505	1947	2
277700	1950	2
116300	1951	2
142623	1952	2
613255	1953	2
614609	1955	2
PS164400	1965	2
118100	1966	2
205700	1967	2
188030	1968	2
608615	1973	2
603622	1975	2
153840	1979	2
310200	1982	2
300376	1983	2
302045	1984	2
303350	1988	2
614852	1989	2
613823	1991	2
613078	1994	2
146500	1995	2
145001	1996	2
145000	1997	2
609560	2000	2
PS603041	2001	2
617069	2002	2
192500	2007	2
PS107250	2009	2
616849	2010	2
228900	2011	2
603896	2012	2
617389	2015	2
615530	2016	2
260000	2017	2
614653	2020	2
615425	2021	2
608673	2022	2
158590	2023	2
180295	2027	2
138800	2028	2
606346	2032	2
607821	2033	2
253310	2034	2
611890	2035	2
212350	2036	2
614691	2037	2
310400	2039	2
215700	2041	2
603471	2043	2
605814	2044	2
616858	2045	2
224100	2046	2
603563	2047	2
220210	2048	2
PS220210	2049	2
615984	2050	2
613615	2051	2
615993	2052	2
613676	2055	2
608393	2056	2
PS208500	2061	2
616138	2062	2
271245	2063	2
609286	2064	2
607459	2066	2
615284	2067	2
615760	2068	2
613162	2069	2
616645	2071	2
614941	2072	2
614940	2073	2
127550	2075	2
300911	2078	2
154500	2079	2
614438	2080	2
612940	2081	2
270800	2083	2
270700	2085	2
611284	2088	2
604219	2090	2
155600	2091	2
208000	2092	2
613312	2093	2
PS142623	2096	2
613471	2099	2
215140	2100	2
169400	2101	2
618019	2102	2
308240	2103	2
266200	2104	2
102900	2105	2
614859	2106	2
266510	2108	2
123400	2109	2
600072	2110	2
603218	2112	2
137440	2113	2
113000	2114	2
180700	2115	2
268310	2116	2
300422	2118	2
614678	2121	2
PS312170	2124	2
246900	2125	2
611788	2131	2
180300	2132	2
613688	2133	2
615636	2135	2
605280	2138	2
607631	2139	2
608709	2143	2
616540	2145	2
105200	2146	2
604391	2147	2
605285	2148	2
235700	2149	2
618547	2150	2
605589	2151	2
614385	2158	2
614932	2160	2
614934	2161	2
614388	2162	2
610708	2163	2
113650	2164	2
603041	2165	2
604377	2167	2
113970	2168	2
605067	2169	2
120430	2171	2
601606	2173	2
605041	2174	2
132700	2175	2
159950	2177	2
602088	2188	2
600962	2189	2
613795	2190	2
PS154500	2192	2
312920	2197	2
614669	2198	2
602483	2199	2
PS602483	2200	2
119540	2204	2
614284	2207	2
603932	2208	2
600204	2209	2
618325	2210	2
102000	2211	2
219090	2212	2
102200	2213	2
147060	2215	2
615952	2216	2
312750	2217	2
617903	2218	2
616371	2222	2
616353	2223	2
261750	2224	2
PS193100	2227	2
612067	2229	2
614782	2231	2
608030	2232	2
608627	2233	2
182980	2234	2
210600	2236	2
612952	2237	2
614415	2238	2
615517	2239	2
PS236100	2245	2
142946	2246	2
256800	2247	2
155240	2248	2
610629	2258	2
612562	2259	2
535000	2261	2
617339	2263	2
612438	2265	2
128101	2266	2
610738	2268	2
613824	2273	2
PS149400	2274	2
149400	2275	2
615501	2276	2
260500	2279	2
615982	2280	2
601815	2282	2
256520	2283	2
224230	2285	2
612099	2287	2
607174	2288	2
616938	2289	2
600852	2290	2
615948	2292	2
614883	2293	2
614885	2294	2
612069	2297	2
616339	2314	2
613287	2315	2
227646	2317	2
601455	2318	2
615415	2321	2
618056	2322	2
610246	2325	2
614487	2326	2
614373	2333	2
605726	2334	2
614369	2337	2
613375	2338	2
152700	2339	2
121201	2340	2
616687	2343	2
300868	2346	2
300818	2347	2
618484	2348	2
158810	2352	2
616683	2353	2
615486	2355	2
616280	2356	2
616494	2357	2
248390	2358	2
104290	2359	2
613848	2360	2
610504	2361	2
614082	2364	2
180750	2365	2
123100	2366	2
602481	2369	2
607371	2370	2
116860	2372	2
306700	2373	2
618500	2376	2
266140	2377	2
617948	2378	2
PS143890	2379	2
613093	2381	2
614823	2385	2
179300	2386	2
182900	2387	2
166780	2389	2
602588	2390	2
616795	2393	2
618087	2395	2
PS157640	2396	2
162100	2398	2
616685	2399	2
615482	2400	2
601518	2401	2
PS203300	2402	2
184500	2407	2
167210	2408	2
306900	2411	2
609579	2412	2
613988	2413	2
108120	2415	2
609285	2416	2
601680	2417	2
618065	2418	2
252010	2421	2
615386	2422	2
600224	2423	2
187950	2424	2
177735	2426	2
614496	2427	2
605714	2429	2
252150	2432	2
209300	2434	2
PS608808	2435	2
227220	2436	2
615516	2437	2
176270	2438	2
607596	2444	2
614436	2446	2
615371	2447	2
232600	2449	2
201910	2452	2
245480	2454	2
617475	2456	2
618929	2458	2
606688	2460	2
615528	2462	2
615277	2463	2
PS202700	2466	2
209700	2468	2
604093	2469	2
600666	2470	2
143200	2472	2
617145	2474	2
613752	2475	2
175510	2477	2
606408	2478	2
615963	2479	2
300905	2481	2
245349	2482	2
614076	2483	2
203300	2484	2
614731	2486	2
615440	2487	2
252650	2489	2
166210	2490	2
614116	2491	2
130650	2492	2
245400	2493	2
608099	2494	2
129490	2495	2
617070	2496	2
251880	2497	2
300857	2499	2
618406	2501	2
220111	2502	2
611376	2503	2
614701	2504	2
PS267700	2505	2
613101	2506	2
300291	2507	2
308300	2508	2
556500	2513	2
618229	2514	2
PS259900	2516	2
226730	2518	2
230200	2519	2
614869	2522	2
276900	2523	2
164745	2524	2
616331	2525	2
619007	2530	2
606856	2531	2
254800	2532	2
226980	2536	2
610251	2542	2
103780	2543	2
617184	2547	2
614508	2548	2
614881	2549	2
616680	2550	2
PS251200	2551	2
600882	2553	2
612462	2554	2
612463	2555	2
PS167200	2556	2
614583	2559	2
604717	2560	2
617604	2561	2
251230	2562	2
222470	2563	2
614564	2564	2
104510	2566	2
190320	2567	2
601709	2568	2
PS243310	2573	2
133780	2575	2
615983	2577	2
145420	2578	2
145410	2579	2
248600	2580	2
PS248600	2580	2
211900	2582	2
617993	2583	2
262400	2586	2
253700	2588	2
166600	2589	2
611490	2590	2
617008	2592	2
618665	2593	2
604091	2594	2
618737	2596	2
616894	2599	2
616249	2600	2
224900	2601	2
300919	2602	2
300968	2603	2
187300	2605	2
608456	2609	2
604290	2612	2
PS101800	2616	2
178600	2618	2
600416	2620	2
604121	2626	2
143890	2627	2
603813	2628	2
606054	2629	2
612244	2633	2
615809	2642	2
615686	2643	2
614039	2644	2
600638	2645	2
618272	2647	2
616361	2649	2
604213	2650	2
263200	2652	2
616439	2653	2
177700	2654	2
610443	2656	2
608323	2657	2
602082	2659	2
617193	2660	2
608236	2661	2
193100	2662	2
277440	2664	2
219000	2665	2
617090	2666	2
147920	2667	2
605130	2668	2
PS224690	2669	2
616835	2670	2
258150	2671	2
PS600118	2672	2
615491	2673	2
613643	2674	2
183600	2675	2
616890	2676	2
224690	2677	2
304500	2678	2
311070	2679	2
609532	2681	2
PS266600	2682	2
180920	2683	2
617821	2685	2
609887	2687	2
605472	2688	2
617268	2689	2
616875	2690	2
PS610805	2691	2
618222	2692	2
615583	2693	2
618752	2695	2
301835	2696	2
617572	2697	2
618358	2698	2
115210	2700	2
233690	2701	2
PS306400	2702	2
614114	2704	2
257300	2705	2
616455	2706	2
135500	2707	2
PS187300	2709	2
607847	2710	2
613107	2711	2
605909	2714	2
607694	2715	2
300986	2717	2
255120	2719	2
606324	2720	2
137920	2721	2
PS256300	2722	2
135900	2723	2
617718	2726	2
616193	2728	2
618999	2729	2
300963	2730	2
158901	2732	2
618859	2733	2
616974	2742	2
PS210600	2744	2
218040	2747	2
618512	2751	2
152950	2755	2
618721	2756	2
617223	2757	2
617222	2758	2
618501	2761	2
232400	2762	2
232800	2763	2
612933	2765	2
617752	2766	2
615502	2767	2
PS214100	2770	2
300636	2771	2
235550	2772	2
607948	2773	2
612989	2774	2
137800	2775	2
617917	2776	2
PS234200	2777	2
PS168600	2779	2
300491	2781	2
147791	2782	2
208920	2784	2
618186	2785	2
616346	2786	2
275900	2787	2
222765	2788	2
127700	2794	2
617393	2798	2
617360	2799	2
PS220290	2800	2
616649	2801	2
614592	2802	2
600419	2803	2
250620	2805	2
245348	2806	2
618228	2807	2
615889	2810	2
