reviewed	id_protein	id_mlo	id_rol	id_dataset	id_proteinmlo
	2239	60.0	3.0	2	6184
ht	2239	81.0		1	6185
ht	2239	60.0		1	6186
	2240	63.0	3.0	2	6187
ht	2240	81.0		1	6188
ht	2240	60.0		1	6189
	2241	61.0	3.0	2	6190
ht	2241	39.0		1	6191
	2242	18.0	3.0	2	6192
	2243	61.0	3.0	2	6193
ht	2243	39.0		1	6194
	2244	55.0	3.0	2	6195
	2244	18.0	3.0	2	6196
	2245	18.0	3.0	2	6197
	2246	72.0	3.0	2	6198
	2247	75.0	3.0	2	6199
ht	2248	60.0		1	6200
	2248	60.0	3.0	2	6201
ht	2249	18.0		1	6202
	2249	18.0	3.0	2	6203
ht	2249	39.0		1	6204
	2250	60.0	3.0	2	6205
ht	2250	60.0		1	6206
	2251	60.0	3.0	2	6207
ht	2251	16.0		1	6208
	2252	63.0	3.0	2	6209
ht	2253	24.0		1	6210
ht	2253	60.0		1	6211
ht	2253	54.0		1	6212
	2253	60.0	3.0	2	6213
ht	2253	18.0		1	6214
	2254	55.0	3.0	2	6215
	2255	60.0	3.0	2	6216
	2255	55.0	3.0	2	6217
	2256	63.0	3.0	2	6218
ht	2257	16.0		1	6219
	2257	16.0	3.0	2	6220
ht	2258	39.0		1	6221
ht	2258	101.0		1	6222
ht	2258	18.0		1	6223
	2258	61.0	3.0	2	6224
ht	2259	60.0		1	6225
	2259	55.0	3.0	2	6226
	2260	18.0	3.0	2	6227
	2260	24.0	3.0	2	6228
ht	2260	18.0		1	6229
ht	2260	60.0		1	6230
ht	2260	24.0		1	6231
	2260	60.0	3.0	2	6232
	2261	63.0	3.0	2	6233
ht	2261	47.0		1	6234
	2262	65.0	3.0	2	6235
	2262	63.0	3.0	2	6236
ht	2262	65.0		1	6237
	2263	81.0	3.0	2	6238
	2263	60.0	3.0	2	6239
	2264	54.0	3.0	2	6240
ht	2264	54.0		1	6241
ht	2265	18.0		1	6242
	2265	18.0	3.0	2	6243
	2266	74.0	3.0	2	6244
	2267	63.0	3.0	2	6245
	2268	63.0	3.0	2	6246
	2269	60.0	3.0	2	6247
ht	2270	39.0		1	6248
	2270	61.0	3.0	2	6249
ht	2271	18.0		1	6250
	2271	18.0	3.0	2	6251
	2272	55.0	3.0	2	6252
	2272	54.0	3.0	2	6253
	2273	18.0	3.0	2	6254
ht	2273	18.0		1	6255
ht	2273	101.0		1	6256
	2274	55.0	3.0	2	6257
	2274	18.0	3.0	2	6258
	2275	63.0	3.0	2	6259
ht	2275	18.0		1	6260
	2276	60.0	3.0	2	6261
	2276	55.0	3.0	2	6262
ht	2276	60.0		1	6263
	2277	63.0	3.0	2	6264
	2278	63.0	3.0	2	6265
ht	2279	24.0		1	6266
ht	2279	47.0		1	6267
	2279	60.0	3.0	2	6268
	2280	63.0	3.0	2	6269
	2281	18.0	3.0	2	6270
	2282	55.0	3.0	2	6271
	2282	63.0	3.0	2	6272
	2283	63.0	3.0	2	6273
	2284	60.0	3.0	2	6274
ht	2284	60.0		1	6275
	2285	60.0	3.0	2	6276
ht	2285	60.0		1	6277
	2286	63.0	3.0	2	6278
	2287	63.0	3.0	2	6279
	2288	55.0	3.0	2	6280
	2289	18.0	3.0	2	6281
	2290	65.0	3.0	2	6282
	2291	61.0	3.0	2	6283
	2291	24.0	3.0	2	6284
ht	2291	60.0		1	6285
	2291	60.0	3.0	2	6286
	2292	60.0	3.0	2	6287
	2292	62.0	3.0	2	6288
	2292	18.0	3.0	2	6289
ht	2292	60.0		1	6290
	2293	60.0	3.0	2	6291
	2293	24.0	3.0	2	6292
ht	2293	47.0		1	6293
ht	2293	60.0		1	6294
ht	2293	24.0		1	6295
lt	2293	47.0		1	6296
	2294	60.0	3.0	2	6297
	2295	18.0	3.0	2	6298
	2296	54.0	3.0	2	6299
	2297	18.0	3.0	2	6300
ht	2297	18.0		1	6301
	2298	63.0	3.0	2	6302
	2299	60.0	3.0	2	6303
ht	2300	18.0		1	6304
	2300	18.0	3.0	2	6305
	2300	63.0	3.0	2	6306
	2301	47.0	3.0	2	6307
	2301	60.0	3.0	2	6308
	2302	60.0	3.0	2	6309
	2303	63.0	3.0	2	6310
	2304	61.0	3.0	2	6311
ht	2304	39.0		1	6312
ht	2305	18.0		1	6313
	2305	18.0	3.0	2	6314
	2306	18.0	3.0	2	6315
ht	2306	18.0		1	6316
	2307	61.0	3.0	2	6317
	2308	18.0	3.0	2	6318
	2308	60.0	3.0	2	6319
lt	2308		1.0	1	6320
ht	2308	60.0		1	6321
	2309	60.0	3.0	2	6322
ht	2309	60.0		1	6323
	2310	60.0	3.0	2	6324
ht	2310	60.0		1	6325
	2311	63.0	3.0	2	6326
lt	2312	54.0		1	6327
	2312	54.0	3.0	2	6328
	2312	47.0	3.0	2	6329
ht	2312	54.0		1	6330
	2313	18.0	3.0	2	6331
ht	2314	60.0		1	6332
ht	2314	16.0		1	6333
	2314	18.0	3.0	2	6334
	2315	18.0	3.0	2	6335
	2316	63.0	3.0	2	6336
	2317	61.0	3.0	2	6337
ht	2317	39.0		1	6338
ht	2318	24.0		1	6339
	2318	60.0	3.0	2	6340
	2318	24.0	3.0	2	6341
ht	2318	60.0		1	6342
	2319	60.0	3.0	2	6343
ht	2319	60.0		1	6344
	2320	63.0	3.0	2	6345
	2321	63.0	3.0	2	6346
ht	2322	60.0		1	6347
	2322	60.0	3.0	2	6348
	2323	55.0	3.0	2	6349
	2323	60.0	3.0	2	6350
ht	2323	60.0		1	6351
	2324	63.0	3.0	2	6352
ht	2324	18.0		1	6353
	2325	18.0	3.0	2	6354
lt	2325		1.0	1	6355
ht	2325	18.0		1	6356
ht	2326	54.0		1	6357
	2326	54.0	3.0	2	6358
	2327	61.0	3.0	2	6359
ht	2327	39.0		1	6360
	2328	60.0	3.0	2	6361
	2328	24.0	3.0	2	6362
	2329	63.0	3.0	2	6363
ht	2330	16.0		1	6364
	2330	47.0	3.0	2	6365
	2331	55.0	3.0	2	6366
ht	2331	81.0		1	6367
	2331	60.0	3.0	2	6368
ht	2332	60.0		1	6369
	2332	18.0	3.0	2	6370
lt	2332	47.0		1	6371
ht	2332	47.0		1	6372
ht	2332	101.0		1	6373
ht	2332	18.0		1	6374
	2333	81.0	3.0	2	6375
	2333	60.0	3.0	2	6376
ht	2333	47.0		1	6377
ht	2333	18.0		1	6378
ht	2333	65.0		1	6379
ht	2333	60.0		1	6380
ht	2333	24.0		1	6381
ht	2333	39.0		1	6382
ht	2333	101.0		1	6383
	2334	63.0	3.0	2	6384
ht	2334	60.0		1	6385
	2335	18.0	3.0	2	6386
ht	2336	39.0		1	6387
	2336	63.0	3.0	2	6388
	2336	61.0	3.0	2	6389
	2337	63.0	3.0	2	6390
ht	2338	60.0		1	6391
	2338	60.0	3.0	2	6392
ht	2338	101.0		1	6393
	2339	63.0	3.0	2	6394
	2340	18.0	3.0	2	6395
	2341	63.0	3.0	2	6396
	2342	60.0	3.0	2	6397
	2342	55.0	3.0	2	6398
	2343	63.0	3.0	2	6399
	2344	63.0	3.0	2	6400
ht	2344	18.0		1	6401
	2345	63.0	3.0	2	6402
ht	2345	18.0		1	6403
ht	2346	81.0		1	6404
	2346	18.0	3.0	2	6405
	2347	18.0	3.0	2	6406
	2348	63.0	3.0	2	6407
ht	2348	18.0		1	6408
	2348	62.0	3.0	2	6409
ht	2349	18.0		1	6410
ht	2349	16.0		1	6411
ht	2349	60.0		1	6412
	2349	60.0	3.0	2	6413
	2349	55.0	3.0	2	6414
ht	2350	18.0		1	6415
	2350	47.0	3.0	2	6416
ht	2350	47.0		1	6417
ht	2351	47.0		1	6418
	2351	47.0	3.0	2	6419
	2352	63.0	3.0	2	6420
	2353	18.0	3.0	2	6421
ht	2353	18.0		1	6422
	2354	18.0	3.0	2	6423
ht	2354	18.0		1	6424
lt	2354	18.0		1	6425
	2355	18.0	3.0	2	6426
	2356	18.0	3.0	2	6427
ht	2356	18.0		1	6428
	2357	60.0	3.0	2	6429
ht	2357	60.0		1	6430
	2358	24.0	3.0	2	6431
	2358	60.0	3.0	2	6432
	2358	55.0	3.0	2	6433
ht	2359	39.0		1	6434
	2359	61.0	3.0	2	6435
	2360	18.0	3.0	2	6436
	2361	18.0	3.0	2	6437
ht	2361	18.0		1	6438
	2362	18.0	3.0	2	6439
	2363	75.0	3.0	2	6440
ht	2364	18.0		1	6441
	2364	18.0	3.0	2	6442
	2365	63.0	3.0	2	6443
	2366	63.0	3.0	2	6444
	2367	61.0	3.0	2	6445
ht	2367	39.0		1	6446
ht	2368	39.0		1	6447
	2368	61.0	3.0	2	6448
ht	2369	60.0		1	6449
	2369	60.0	3.0	2	6450
	2369	24.0	3.0	2	6451
ht	2370	18.0		1	6452
	2370	18.0	3.0	2	6453
	2371	18.0	3.0	2	6454
ht	2371	16.0		1	6455
	2372	63.0	3.0	2	6456
	2372	18.0	3.0	2	6457
	2373	18.0	3.0	2	6458
	2375	55.0	3.0	2	6463
ht	2376	47.0		1	6464
	2376	63.0	3.0	2	6465
ht	2377	18.0		1	6466
	2377	18.0	3.0	2	6467
ht	2378	24.0		1	6468
	2378	60.0	3.0	2	6469
	2378	55.0	3.0	2	6470
	2378	63.0	3.0	2	6471
	2379	63.0	3.0	2	6472
	2380	66.0	3.0	2	6473
	2381	18.0	3.0	2	6474
ht	2384	54.0		1	6478
	2384	54.0	3.0	2	6479
ht	2385	60.0		1	6480
	2385	24.0	3.0	2	6481
	2385	60.0	3.0	2	6482
ht	2386	60.0		1	6483
	2386	60.0	3.0	2	6484
	2387	63.0	3.0	2	6485
	2388	60.0	3.0	2	6486
	2388	24.0	3.0	2	6487
ht	2388	18.0		1	6488
ht	2388	60.0		1	6489
	2389	18.0	3.0	2	6490
	2390	61.0	3.0	2	6491
ht	2390	39.0		1	6492
ht	2391	54.0		1	6493
ht	2391	60.0		1	6494
	2391	54.0	3.0	2	6495
	2391	55.0	3.0	2	6496
ht	2392	47.0		1	6497
lt	2392	16.0		1	6498
ht	2392	18.0		1	6499
	2392	24.0	3.0	2	6500
ht	2392	16.0		1	6501
	2392	60.0	3.0	2	6502
	2392	18.0	3.0	2	6503
ht	2392	39.0		1	6504
ht	2392	101.0		1	6505
ht	2392	60.0		1	6506
ht	2393	60.0		1	6507
	2393	60.0	3.0	2	6508
	2394	63.0	3.0	2	6509
	2395	24.0	3.0	2	6510
	2396	63.0	3.0	2	6511
	2397	18.0	3.0	2	6512
	2398	61.0	3.0	2	6513
ht	2398	39.0		1	6514
ht	2399	60.0		1	6515
	2399	60.0	3.0	2	6516
	2400	24.0	3.0	2	6517
ht	2400	24.0		1	6518
	2401	63.0	3.0	2	6519
ht	2402	18.0		1	6520
ht	2402	16.0		1	6521
	2402	18.0	3.0	2	6522
	2403	18.0	3.0	2	6523
ht	2403	18.0		1	6524
	2404	18.0	3.0	2	6525
	2405	60.0	3.0	2	6526
ht	2405	60.0		1	6527
	2406	18.0	3.0	2	6528
ht	2406	18.0		1	6529
	2407	47.0	3.0	2	6530
ht	2407	47.0		1	6531
	2408	18.0	3.0	2	6532
ht	2408	81.0		1	6533
ht	2408	60.0		1	6534
	2408	55.0	3.0	2	6535
	2409	63.0	3.0	2	6536
	2410	18.0	3.0	2	6537
	2412	63.0	3.0	2	6540
ht	2413	60.0		1	6541
	2413	61.0	3.0	2	6542
	2413	60.0	3.0	2	6543
ht	2414	60.0		1	6544
	2414	18.0	3.0	2	6545
	2416	18.0	3.0	2	6549
	2416	55.0	3.0	2	6550
	2417	18.0	3.0	2	6551
	2417	55.0	3.0	2	6552
	2418	63.0	3.0	2	6553
	2419	60.0	3.0	2	6554
ht	2419	60.0		1	6555
	2419	55.0	3.0	2	6556
	2420	60.0	3.0	2	6557
	2421	55.0	3.0	2	6558
ht	2421	18.0		1	6559
ht	2421	81.0		1	6560
	2421	63.0	3.0	2	6561
	2422	60.0	3.0	2	6562
ht	2422	60.0		1	6563
	2423	60.0	3.0	2	6564
	2424	54.0	3.0	2	6565
ht	2424	54.0		1	6566
ht	2425	101.0		1	6567
	2425	47.0	3.0	2	6568
	2426	18.0	3.0	2	6569
	2426	55.0	3.0	2	6570
ht	2426	24.0		1	6571
	2427	75.0	3.0	2	6572
	2428	18.0	3.0	2	6573
	2429	18.0	3.0	2	6574
	2429	60.0	3.0	2	6575
lt	2429	18.0		1	6576
ht	2429	60.0		1	6577
ht	2429	18.0		1	6578
	2431	55.0	3.0	2	6580
ht	2431	60.0		1	6581
	2431	60.0	3.0	2	6582
	2432	60.0	3.0	2	6583
ht	2433	18.0		1	6584
	2433	63.0	3.0	2	6585
	2434	65.0	3.0	2	6586
	2434	47.0	3.0	2	6587
ht	2435	60.0		1	6588
	2435	60.0	3.0	2	6589
	2436	63.0	3.0	2	6590
	2437	63.0	3.0	2	6591
	2438	18.0	3.0	2	6592
	2439	60.0	3.0	2	6593
ht	2440	54.0		1	6594
ht	2440	60.0		1	6595
	2440	54.0	3.0	2	6596
	2441	18.0	3.0	2	6597
	2441	60.0	3.0	2	6598
	2442	18.0	3.0	2	6599
	2443	60.0	3.0	2	6600
	2443	24.0	3.0	2	6601
	2444	63.0	3.0	2	6602
lt	2444	18.0		1	6603
	2445	18.0	3.0	2	6604
ht	2445	18.0		1	6605
	2446	18.0	3.0	2	6606
	2446	57.0	3.0	2	6607
ht	2446	18.0		1	6608
	2447	18.0	3.0	2	6609
ht	2448	60.0		1	6610
	2448	24.0	3.0	2	6611
ht	2448	24.0		1	6612
	2448	60.0	3.0	2	6613
ht	2449	54.0		1	6614
	2449	54.0	3.0	2	6615
	2450	63.0	3.0	2	6616
	2451	18.0	3.0	2	6617
ht	2451	60.0		1	6618
ht	2451	18.0		1	6619
	2451	60.0	3.0	2	6620
	2452	63.0	3.0	2	6621
	2453	60.0	3.0	2	6622
	2453	24.0	3.0	2	6623
ht	2453	60.0		1	6624
lt	2453	24.0		1	6625
ht	2453	24.0		1	6626
	2455	18.0	3.0	2	6628
	2456	18.0	3.0	2	6629
ht	2457	18.0		1	6630
	2457	18.0	3.0	2	6631
	2458	60.0	3.0	2	6632
lt	2459		1.0	1	6633
ht	2459	18.0		1	6634
	2459	18.0	3.0	2	6635
	2460	55.0	3.0	2	6636
	2460	18.0	3.0	2	6637
lt	2461	83.0	1.0	1	6638
	2461	18.0	3.0	2	6639
	2461	55.0	3.0	2	6640
	2461	47.0	3.0	2	6641
	2462	75.0	3.0	2	6642
ht	2462	18.0		1	6643
	2463	18.0	3.0	2	6644
	2464	55.0	3.0	2	6645
	2464	18.0	3.0	2	6646
lt	2464	83.0	1.0	1	6647
	2465	18.0	3.0	2	6648
ht	2465	24.0		1	6649
	2465	24.0	3.0	2	6650
	2466	60.0	3.0	2	6651
	2466	24.0	3.0	2	6652
	2466	18.0	3.0	2	6653
ht	2466	24.0		1	6654
ht	2466	60.0		1	6655
ht	2467	81.0		1	6656
ht	2467	60.0		1	6657
ht	2467	18.0		1	6658
	2467	18.0	3.0	2	6659
ht	2468	18.0		1	6660
	2468	47.0	3.0	2	6661
	2468	18.0	3.0	2	6662
ht	2468	47.0		1	6663
ht	2469	24.0		1	6664
lt	2469	24.0		1	6665
	2469	24.0	3.0	2	6666
	2469	60.0	3.0	2	6667
ht	2469	60.0		1	6668
	2470	18.0	3.0	2	6669
ht	2470	18.0		1	6670
ht	2471	18.0		1	6671
	2471	18.0	3.0	2	6672
	2472	18.0	3.0	2	6673
	2474	18.0	3.0	2	6676
ht	2475	18.0		1	6677
	2475	18.0	3.0	2	6678
	2476	60.0	3.0	2	6679
ht	2477	18.0		1	6680
	2477	18.0	3.0	2	6681
ht	2478	81.0		1	6682
ht	2478	18.0		1	6683
	2478	18.0	3.0	2	6684
	2479	18.0	3.0	2	6685
	2479	60.0	3.0	2	6686
ht	2479	60.0		1	6687
	2480	18.0	3.0	2	6688
	2480	63.0	3.0	2	6689
ht	2481	18.0		1	6690
	2481	55.0	3.0	2	6691
	2481	18.0	3.0	2	6692
ht	2482	24.0		1	6693
ht	2482	18.0		1	6694
ht	2482	81.0		1	6695
	2482	18.0	3.0	2	6696
	2482	24.0	3.0	2	6697
	2483	54.0	3.0	2	6698
ht	2484	60.0		1	6699
	2484	60.0	3.0	2	6700
	2485	55.0	3.0	2	6701
	2486	55.0	3.0	2	6702
	2487	55.0	3.0	2	6703
	2488	55.0	3.0	2	6704
ht	2489	81.0		1	6705
	2489	55.0	3.0	2	6706
	2490	55.0	3.0	2	6707
ht	2491	16.0		1	6708
	2491	55.0	3.0	2	6709
	2492	55.0	3.0	2	6710
	2493	55.0	3.0	2	6711
	2494	55.0	3.0	2	6712
	2495	55.0	3.0	2	6713
ht	2495	18.0		1	6714
ht	2496	54.0		1	6715
	2496	55.0	3.0	2	6716
	2497	55.0	3.0	2	6717
ht	2497	60.0		1	6718
	2498	55.0	3.0	2	6719
ht	2498	60.0		1	6720
	2499	55.0	3.0	2	6721
	2500	55.0	3.0	2	6722
	2501	55.0	3.0	2	6723
	2502	55.0	3.0	2	6724
ht	2503	60.0		1	6725
	2503	55.0	3.0	2	6726
	2504	55.0	3.0	2	6727
ht	2505	60.0		1	6728
	2505	55.0	3.0	2	6729
ht	2506	18.0		1	6730
	2506	55.0	3.0	2	6731
	2508	55.0	3.0	2	6734
ht	2509	18.0		1	6735
	2509	18.0	3.0	2	6736
ht	2509	81.0		1	6737
	2510	55.0	3.0	2	6738
	2511	55.0	3.0	2	6739
	2512	55.0	3.0	2	6740
ht	2514	60.0		1	6742
ht	2514	16.0		1	6743
	2514	18.0	3.0	2	6744
	2515	55.0	3.0	2	6745
ht	2515	60.0		1	6746
	2516	55.0	3.0	2	6747
lt	2517		1.0	1	6748
	2517	55.0	3.0	2	6749
ht	2517	16.0		1	6750
ht	2518	60.0		1	6751
	2518	55.0	3.0	2	6752
	2519	55.0	3.0	2	6753
	2520	55.0	3.0	2	6754
ht	2521	60.0		1	6755
	2521	55.0	3.0	2	6756
	2522	55.0	3.0	2	6757
ht	2522	60.0		1	6758
	2523	55.0	3.0	2	6759
	2525	55.0	3.0	2	6761
	2526	55.0	3.0	2	6762
	2527	55.0	3.0	2	6763
	2528	55.0	3.0	2	6764
	2529	55.0	3.0	2	6765
ht	2530	60.0		1	6766
	2530	55.0	3.0	2	6767
	2531	55.0	3.0	2	6768
ht	2531	24.0		1	6769
	2532	55.0	3.0	2	6770
	2533	55.0	3.0	2	6771
	2534	55.0	3.0	2	6772
	2535	55.0	3.0	2	6773
	2536	55.0	3.0	2	6774
ht	2536	60.0		1	6775
ht	2537	60.0		1	6776
	2537	55.0	3.0	2	6777
	2538	55.0	3.0	2	6778
	2539	55.0	3.0	2	6779
ht	2539	60.0		1	6780
	2540	55.0	3.0	2	6781
ht	2541	60.0		1	6782
	2541	55.0	3.0	2	6783
	2542	55.0	3.0	2	6784
	2543	55.0	3.0	2	6785
	2544	55.0	3.0	2	6786
	2545	55.0	3.0	2	6787
	2546	55.0	3.0	2	6788
	2547	55.0	3.0	2	6789
ht	2547	18.0		1	6790
	2548	55.0	3.0	2	6791
	2549	55.0	3.0	2	6792
	2550	18.0	3.0	2	6793
ht	2550	18.0		1	6794
	2551	55.0	3.0	2	6795
	2552	55.0	3.0	2	6796
	2553	55.0	3.0	2	6797
ht	2553	18.0		1	6798
	2554	55.0	3.0	2	6799
	2555	55.0	3.0	2	6800
ht	2556	18.0		1	6801
	2556	55.0	3.0	2	6802
ht	2557	54.0		1	6803
	2557	55.0	3.0	2	6804
	2558	55.0	3.0	2	6805
	2559	55.0	3.0	2	6806
	2560	55.0	3.0	2	6807
ht	2561	60.0		1	6808
	2561	55.0	3.0	2	6809
	2562	55.0	3.0	2	6810
	2563	55.0	3.0	2	6811
ht	2564	24.0		1	6812
	2564	55.0	3.0	2	6813
ht	2565	18.0		1	6814
	2565	55.0	3.0	2	6815
	2566	66.0	3.0	2	6816
	2567	55.0	3.0	2	6817
	2568	55.0	3.0	2	6818
	2569	55.0	3.0	2	6819
ht	2569	18.0		1	6820
ht	2569	101.0		1	6821
	2570	55.0	3.0	2	6822
	2571	55.0	3.0	2	6823
ht	2572	60.0		1	6824
	2572	60.0	3.0	2	6825
	2573	55.0	3.0	2	6826
	2574	55.0	3.0	2	6827
ht	2575	39.0		1	6828
ht	2575	103.0		1	6829
	2575	55.0	3.0	2	6830
ht	2576	18.0		1	6831
	2576	55.0	3.0	2	6832
	2577	55.0	3.0	2	6833
ht	2577	18.0		1	6834
	2578	55.0	3.0	2	6835
	2579	55.0	3.0	2	6836
	2580	55.0	3.0	2	6837
	2581	55.0	3.0	2	6838
	2582	55.0	3.0	2	6839
	2583	54.0	3.0	2	6840
ht	2584	60.0		1	6841
ht	2584	16.0		1	6842
	2584	55.0	3.0	2	6843
	2585	55.0	3.0	2	6844
	2586	55.0	3.0	2	6845
	2587	55.0	3.0	2	6846
	2588	55.0	3.0	2	6847
	2589	55.0	3.0	2	6848
ht	2589	60.0		1	6849
	2590	55.0	3.0	2	6850
	2591	55.0	3.0	2	6851
	2592	55.0	3.0	2	6852
	2593	55.0	3.0	2	6853
	2594	55.0	3.0	2	6854
	2596	55.0	3.0	2	6856
ht	2597	60.0		1	6857
	2597	55.0	3.0	2	6858
	2598	55.0	3.0	2	6859
	2600	55.0	3.0	2	6861
	2601	55.0	3.0	2	6862
	2602	55.0	3.0	2	6863
	2603	55.0	3.0	2	6864
	2604	55.0	3.0	2	6865
ht	2604	60.0		1	6866
	2605	55.0	3.0	2	6867
ht	2606	60.0		1	6868
	2606	60.0	3.0	2	6869
ht	2607	60.0		1	6870
	2607	55.0	3.0	2	6871
	2608	55.0	3.0	2	6872
	2609	55.0	3.0	2	6873
ht	2609	60.0		1	6874
	2610	55.0	3.0	2	6875
	2611	55.0	3.0	2	6876
	2612	55.0	3.0	2	6877
	2613	55.0	3.0	2	6878
	2614	55.0	3.0	2	6879
	2615	55.0	3.0	2	6880
	2616	55.0	3.0	2	6881
ht	2617	60.0		1	6882
	2617	55.0	3.0	2	6883
	2618	55.0	3.0	2	6884
	2619	55.0	3.0	2	6885
	2620	55.0	3.0	2	6886
ht	2621	18.0		1	6887
ht	2621	60.0		1	6888
	2621	55.0	3.0	2	6889
	2622	55.0	3.0	2	6890
	2623	55.0	3.0	2	6891
	2624	55.0	3.0	2	6892
	2625	55.0	3.0	2	6893
	2626	55.0	3.0	2	6894
	2627	55.0	3.0	2	6895
ht	2627	60.0		1	6896
ht	2627	18.0		1	6897
	2628	55.0	3.0	2	6898
ht	2629	81.0		1	6899
	2629	18.0	3.0	2	6900
ht	2630	16.0		1	6901
ht	2630	60.0		1	6902
	2630	55.0	3.0	2	6903
	2631	55.0	3.0	2	6904
	2632	55.0	3.0	2	6905
	2633	55.0	3.0	2	6906
ht	2634	24.0		1	6907
	2634	55.0	3.0	2	6908
	2635	55.0	3.0	2	6909
	2636	55.0	3.0	2	6910
	2637	18.0	3.0	2	6911
	2638	47.0	3.0	2	6912
	2638	24.0	3.0	2	6913
	2639	18.0	3.0	2	6914
ht	2640	60.0		1	6915
	2640	60.0	3.0	2	6916
	2643	55.0	3.0	2	6920
	2644	55.0	3.0	2	6921
	2645	55.0	3.0	2	6922
	2646	55.0	3.0	2	6923
ht	2646	60.0		1	6924
	2647	55.0	3.0	2	6925
	2648	55.0	3.0	2	6926
	2649	55.0	3.0	2	6927
ht	2649	60.0		1	6928
ht	2650	47.0		1	6929
	2650	55.0	3.0	2	6930
	2651	55.0	3.0	2	6931
	2652	55.0	3.0	2	6932
	2653	55.0	3.0	2	6933
	2654	55.0	3.0	2	6934
ht	2655	60.0		1	6935
	2655	55.0	3.0	2	6936
	2656	55.0	3.0	2	6937
	2657	55.0	3.0	2	6938
	2658	55.0	3.0	2	6939
	2659	55.0	3.0	2	6940
lt	2660	69.0		1	6941
	2660	55.0	3.0	2	6942
	2661	55.0	3.0	2	6943
	2662	55.0	3.0	2	6944
	2663	55.0	3.0	2	6945
	2664	55.0	3.0	2	6946
ht	2665	60.0		1	6947
	2665	55.0	3.0	2	6948
ht	2666	60.0		1	6949
	2666	55.0	3.0	2	6950
	2668	55.0	3.0	2	6952
ht	2669	60.0		1	6953
	2669	55.0	3.0	2	6954
ht	2671	60.0		1	6956
	2671	55.0	3.0	2	6957
	2672	55.0	3.0	2	6958
	2673	55.0	3.0	2	6959
	2674	55.0	3.0	2	6960
ht	2674	60.0		1	6961
	2675	55.0	3.0	2	6962
ht	2675	60.0		1	6963
	2676	55.0	3.0	2	6964
	2677	55.0	3.0	2	6965
	2678	55.0	3.0	2	6966
ht	2678	60.0		1	6967
	2679	55.0	3.0	2	6968
	2680	55.0	3.0	2	6969
	2681	55.0	3.0	2	6970
	2682	55.0	3.0	2	6971
ht	2682	60.0		1	6972
ht	2683	60.0		1	6973
	2683	55.0	3.0	2	6974
ht	2684	60.0		1	6975
	2684	55.0	3.0	2	6976
ht	2685	60.0		1	6977
	2685	55.0	3.0	2	6978
	2686	55.0	3.0	2	6979
	2687	55.0	3.0	2	6980
	2688	55.0	3.0	2	6981
ht	2689	60.0		1	6982
ht	2689	18.0		1	6983
	2689	55.0	3.0	2	6984
	2690	55.0	3.0	2	6985
	2691	55.0	3.0	2	6986
	2692	55.0	3.0	2	6987
ht	2693	60.0		1	6988
	2693	55.0	3.0	2	6989
	2694	55.0	3.0	2	6990
ht	2694	18.0		1	6991
	2695	55.0	3.0	2	6992
	2696	55.0	3.0	2	6993
	2697	55.0	3.0	2	6994
	2698	55.0	3.0	2	6995
	2699	55.0	3.0	2	6996
	2700	55.0	3.0	2	6997
ht	2700	60.0		1	6998
	2701	55.0	3.0	2	6999
	2702	55.0	3.0	2	7000
	2703	55.0	3.0	2	7001
	2704	55.0	3.0	2	7002
	2705	55.0	3.0	2	7003
	2706	55.0	3.0	2	7004
	2707	55.0	3.0	2	7005
ht	2707	60.0		1	7006
	2708	55.0	3.0	2	7007
	2709	55.0	3.0	2	7008
	2710	55.0	3.0	2	7009
	2711	55.0	3.0	2	7010
ht	2712	60.0		1	7011
	2712	55.0	3.0	2	7012
lt	2712	88.0	1.0	1	7013
ht	2713	65.0		1	7014
	2713	55.0	3.0	2	7015
ht	2714	16.0		1	7016
	2714	55.0	3.0	2	7017
	2715	55.0	3.0	2	7018
	2716	55.0	3.0	2	7019
	2717	55.0	3.0	2	7020
	2718	55.0	3.0	2	7021
	2719	55.0	3.0	2	7022
	2720	55.0	3.0	2	7023
	2721	55.0	3.0	2	7024
ht	2721	18.0		1	7025
	2722	55.0	3.0	2	7026
	2723	55.0	3.0	2	7027
	2724	55.0	3.0	2	7028
ht	2725	81.0		1	7029
	2725	55.0	3.0	2	7030
	2726	55.0	3.0	2	7031
	2727	55.0	3.0	2	7032
	2728	55.0	3.0	2	7033
lt	2728	79.0	1.0	1	7034
	2729	55.0	3.0	2	7035
ht	2730	60.0		1	7036
	2730	55.0	3.0	2	7037
	2731	55.0	3.0	2	7038
	2732	55.0	3.0	2	7039
	2733	55.0	3.0	2	7040
ht	2734	60.0		1	7041
	2734	55.0	3.0	2	7042
	2735	55.0	3.0	2	7043
	2736	55.0	3.0	2	7044
	2737	55.0	3.0	2	7045
	2738	55.0	3.0	2	7046
	2739	55.0	3.0	2	7047
	2740	55.0	3.0	2	7048
	2741	55.0	3.0	2	7049
	2742	55.0	3.0	2	7050
ht	2743	60.0		1	7051
	2743	55.0	3.0	2	7052
	2744	55.0	3.0	2	7053
	2745	55.0	3.0	2	7054
	2746	55.0	3.0	2	7055
ht	2746	60.0		1	7056
	2747	55.0	3.0	2	7057
	2748	55.0	3.0	2	7058
	2749	55.0	3.0	2	7059
	2750	55.0	3.0	2	7060
	2751	55.0	3.0	2	7061
	2753	55.0	3.0	2	7063
ht	2754	60.0		1	7064
	2754	55.0	3.0	2	7065
