id_protein	id_mlo	id_rol	id_dataset
2803	12.0	1	1
2804	7.0	2	2
2804	7.0	1	1
2805	9.0	2	4
2805	3.0	3	1
2805	4.0	2	2
2805	3.0	2	2
2806	2.0	1	1
2807	1.0	2	2
2807	1.0	1	1
2808	5.0	1	1
2809	3.0	1	1
2809	3.0	2	2
2810	4.0	2	2
2810	3.0	2	2
2810	4.0	2	3
2810	4.0	3	1
2810	3.0	2	3
2810		3	2
2810	3.0	3	1
2811	2.0	1	1
2812	1.0	2	3
2813	1.0	2	2
2813	1.0	1	1
2814	1.0	2	2
2814	1.0	2	3
2814	1.0	1	1
2815	3.0	3	1
2816	4.0	2	2
2816	6.0	2	3
2816	4.0	1	1
2817	33.0	3	1
2817	3.0	3	1
2817	4.0	2	3
2817	4.0	2	2
2817	41.0	2	3
2817	3.0	2	2
2817	4.0	3	1
2818	1.0	1	1
2819	4.0	4	5
2819	3.0	1	1
2820	1.0	2	2
2820	1.0	1	1
2820	3.0	1	1
2820	3.0	2	2
2821	12.0	1	1
2822		3	2
2823	1.0	1	1
2823	1.0	2	2
2824		3	2
2825	1.0	1	1
2825	15.0	1	1
2825	1.0	2	2
2825	1.0	2	3
2825	15.0	2	2
2825		3	2
2826	5.0	1	1
2827	2.0	1	1
2828	3.0	1	1
2828	2.0	1	1
2828	4.0	1	1
2829		3	2
2830	2.0	1	1
2831	5.0	1	1
2832		3	2
2833	2.0	1	1
2834	7.0	2	2
2834	7.0	1	1
2835	1.0	2	3
2836	1.0	2	3
2837	2.0	1	1
2838	2.0	1	1
2839	4.0	3	1
2840	1.0	2	3
2841	5.0	1	1
2842	1.0	1	1
2842	1.0	2	2
2843	1.0	1	1
2844	4.0	3	1
2844	3.0	2	2
2844	3.0	3	1
2845	5.0	1	1
2845		3	2
2846	1.0	2	2
2846	1.0	2	3
2846	1.0	1	1
2847		3	2
2848	5.0	1	1
2849	3.0	3	1
2849	5.0	3	1
2850	1.0	1	1
2851	1.0	1	1
2852	2.0	1	1
2853	2.0	1	1
2854	5.0	1	1
2855	5.0	1	1
2856	5.0	1	1
2857	8.0	1	1
2858	2.0	1	1
2859	2.0	1	1
2860		3	2
2860	3.0	2	2
2860	3.0	3	1
2860	4.0	3	1
2861	1.0	2	2
2861	1.0	1	1
2862	1.0	2	2
2862	1.0	1	1
2863	8.0	1	1
2864	8.0	1	1
2865	5.0	1	1
2866	1.0	2	3
2867	5.0	1	1
2867	42.0	1	1
2868	6.0	2	4
2869	3.0	3	1
2870	5.0	1	1
2871	9.0	2	2
2871	9.0	1	1
2872	4.0	3	1
2873	3.0	3	1
2873	3.0	2	3
2874	3.0	1	1
2875	3.0	2	2
2875	3.0	1	1
2875	1.0	1	1
2875	12.0	1	1
2876	5.0	1	1
2877	2.0	1	1
2878		3	2
2879	14.0	2	3
2880	7.0	2	2
2880	7.0	1	1
2881	2.0	1	1
2882	5.0	1	1
2882	4.0	1	1
2883	3.0	1	1
2884	2.0	1	1
2884	5.0	1	1
2885	1.0	1	1
2885	1.0	2	2
2885		3	2
2886	1.0	1	1
2887	2.0	1	1
2888	1.0	1	1
2888	1.0	2	2
2888	4.0	2	2
2888	4.0	1	1
2889	3.0	3	1
2890	5.0	1	1
2890		3	2
2891		3	2
2892		3	2
2893	4.0	2	2
2893	1.0	2	2
2894	1.0	1	1
2895	5.0	1	1
2895	3.0	1	1
2895	4.0	1	1
2895	4.0	2	2
2896	21.0	3	1
2896	32.0	2	3
2896		3	2
2897	1.0	1	1
2898	3.0	3	1
2899	1.0	1	1
2900	5.0	1	1
2901	6.0	2	3
2902		3	2
2903	2.0	1	1
2903	5.0	1	1
2904	2.0	1	1
2905	5.0	1	1
2906	2.0	1	1
2907	4.0	1	1
2907	4.0	2	2
2907	3.0	1	1
2908	2.0	1	1
2909	2.0	1	1
2910	1.0	2	2
2910	1.0	1	1
2911	1.0	2	2
2911	1.0	1	1
2912		3	2
2913	4.0	1	1
2913	3.0	1	1
2913	3.0	2	2
2914	3.0	2	2
2914	3.0	1	1
2915	1.0	1	1
2916	4.0	3	1
2916	3.0	3	1
2917	14.0	2	3
2918	2.0	3	1
2918	3.0	3	1
2918	4.0	3	1
2918	5.0	3	1
2919	2.0	1	1
2920	1.0	1	1
2920	1.0	2	2
2921	1.0	2	3
2922	1.0	1	1
2922		3	2
2923	12.0	1	1
2924	2.0	1	1
2925	2.0	1	1
2926	12.0	1	1
2927	1.0	1	1
2928	2.0	1	1
2929	1.0	1	1
2929	1.0	2	2
2930	3.0	1	1
2931	1.0	1	1
2932	2.0	1	1
2933	16.0	1	1
2933	5.0	1	1
2934	3.0	2	2
2934	3.0	2	3
2934	4.0	3	1
2934	3.0	3	1
2934		3	2
2934	4.0	2	3
2934	6.0	2	3
2934	4.0	2	2
2935	8.0	1	1
2936	5.0	1	1
2937	11.0	2	3
2937	1.0	1	1
2937	4.0	2	2
2938	2.0	1	1
2939	3.0	1	1
2940	21.0	3	1
2940	32.0	2	3
2940		3	2
2941	2.0	1	1
2942	1.0	1	1
2942	1.0	2	2
2943	4.0	2	2
2944		2	4
2944	10.0	4	1
2944	9.0	2	4
2944		3	2
2944	1.0	4	1
2944	9.0	4	1
2944	6.0	4	1
2944	3.0	2	2
2944	3.0	4	1
2944	1.0	2	2
2944	9.0	2	2
2945	2.0	1	1
2946	1.0	2	3
2947		3	2
2947	2.0	1	1
2948		3	2
2949	4.0	3	1
2950	6.0	2	3
2951	5.0	1	1
2952	5.0	1	1
2953		3	2
2954	1.0	2	2
2954	1.0	1	1
2954	6.0	1	1
2955		3	2
2956	1.0	2	2
2956	14.0	2	3
2956	1.0	1	1
2957	1.0	1	1
2957	4.0	1	1
2957	6.0	1	1
2957	1.0	2	2
2958	3.0	1	1
2958	3.0	2	2
2958	4.0	1	1
2959	1.0	2	3
2960	4.0	2	2
2961	2.0	1	1
2962	2.0	1	1
2963	4.0	2	2
2963	4.0	4	1
2963	43.0	4	1
2963	1.0	4	1
2963		3	2
2963	53.0	4	1
2963	3.0	2	2
2963	1.0	2	2
2963	2.0	4	1
2963	3.0	4	1
2964		3	2
2965	1.0	2	2
2965	1.0	1	1
2965	4.0	2	2
2965	3.0	1	1
2966	2.0	1	1
2966	1.0	1	1
2967	3.0	1	1
2967	3.0	2	2
2967	4.0	1	1
2967	1.0	1	1
2967	4.0	2	2
2968	4.0	1	1
2968	4.0	2	2
2968	3.0	1	1
2969	5.0	1	1
2969	1.0	2	2
2969	1.0	1	1
2970	12.0	1	1
2970	4.0	2	2
2971	2.0	1	1
2971	5.0	1	1
2972	2.0	1	1
2973	3.0	2	2
2973	3.0	1	1
2974	5.0	1	1
2975	2.0	1	1
2976	3.0	1	1
2976	5.0	1	1
2977	3.0	1	1
2977	3.0	2	2
2978	4.0	3	1
2978	3.0	3	1
2979	6.0	2	3
2980	2.0	1	1
2980	5.0	1	1
2981	6.0	1	1
2981	1.0	1	1
2981	2.0	1	1
2982	2.0	1	1
2983	4.0	2	2
2983	4.0	1	1
2983	3.0	1	1
2984	2.0	1	1
2985	2.0	1	1
2986	3.0	1	1
2986	3.0	2	2
2986	4.0	1	1
2986		3	2
2987	1.0	2	2
2987	1.0	1	1
2988	1.0	1	1
2988	3.0	1	1
2988	14.0	2	3
2989	4.0	1	1
2989	3.0	1	1
2989	4.0	2	2
2990	2.0	1	1
2991		3	2
2991	3.0	3	1
2992	12.0	1	1
2993		3	2
2994		3	2
2995	3.0	1	1
2995		3	2
2996	2.0	1	1
2997	1.0	2	3
2998	1.0	1	1
2998	1.0	2	2
2999	2.0	1	1
3000	1.0	1	1
3001	6.0	2	3
3002	1.0	1	1
3002	1.0	2	2
3003	2.0	4	1
3003	54.0	4	5
3003	10.0	4	1
3003	51.0	4	5
3003	24.0	2	4
3004		3	2
3004	7.0	3	1
3004	8.0	3	1
3004	11.0	3	1
3005	7.0	3	1
3005		3	2
3006	4.0	2	2
3006	2.0	1	1
3007	17.0	3	1
3008	10.0	4	1
3008	3.0	2	2
3008	3.0	4	1
3008	1.0	2	2
3008	1.0	4	1
3008	22.0	2	4
3008	4.0	2	4
3008	3.0	2	4
3008	62.0	2	4
3008	9.0	2	4
3008	30.0	4	5
3008		2	4
3009	2.0	1	1
3010		3	2
3011	2.0	1	1
3012	18.0	1	1
3013	5.0	1	1
3014	1.0	1	1
3014	1.0	2	2
3014	4.0	2	2
3014	1.0	2	3
3014	2.0	1	1
3015	2.0	1	1
3016	1.0	2	2
3016	20.0	1	1
3016	1.0	1	1
3017	3.0	2	2
3017	3.0	1	1
3017	4.0	1	1
3018	2.0	1	1
3019	3.0	1	1
3019	2.0	1	1
3019	3.0	2	2
3019	4.0	1	1
3019	4.0	2	2
3020	3.0	1	1
3020	3.0	2	2
3020	4.0	2	2
3021	3.0	1	1
3022	5.0	1	1
3023		3	2
3024	1.0	1	1
3025	1.0	1	1
3025	2.0	1	1
3026		3	2
3027	3.0	2	2
3027	77.0	3	1
3027	4.0	3	1
3027	3.0	3	1
3028	28.0	1	1
3028	1.0	2	4
3029		3	2
3030	3.0	3	1
3030	3.0	2	2
3030	3.0	3	4
3030	10.0	3	1
3030	2.0	3	1
3030	3.0	2	4
3031	5.0	1	1
3031	2.0	1	1
3032	1.0	2	3
3032	1.0	2	2
3032	1.0	1	1
3033	1.0	2	3
3033		3	2
3033	4.0	3	1
3034	3.0	1	1
3035	1.0	1	1
3036	4.0	1	1
3036	3.0	1	1
3036	4.0	2	2
3037	2.0	1	1
3038	2.0	1	1
3039	3.0	1	1
3040	4.0	2	3
3040	3.0	1	1
3040	25.0	1	1
3041	1.0	1	1
3041	1.0	2	2
3042		3	2
3043	6.0	2	4
3044		3	2
3045		3	2
3046	1.0	2	3
3047	1.0	2	3
3048	17.0	3	1
3049	1.0	1	1
3049	2.0	1	1
3050	2.0	1	1
3051	1.0	1	1
3052	7.0	2	2
3052	7.0	1	1
3053		3	2
3054	1.0	2	2
3054	1.0	1	1
3055	3.0	2	2
3055	3.0	1	1
3056	1.0	1	1
3056	1.0	2	2
3056	1.0	2	3
3057	2.0	1	1
3058		3	2
3059	3.0	2	2
3059	3.0	1	1
3060	2.0	1	1
3061	3.0	1	1
3061	4.0	2	2
3062	3.0	1	1
3062	3.0	2	2
3063	4.0	1	1
3063	3.0	1	1
3063	4.0	2	2
3064	2.0	1	1
3065	2.0	1	1
3066	2.0	1	1
3067	2.0	1	1
3068	1.0	2	3
3069	1.0	2	2
3069	1.0	1	1
3070	4.0	3	1
3070	7.0	3	1
3071	3.0	1	1
3072	1.0	1	1
3072	1.0	2	2
3073	1.0	1	1
3074	2.0	1	1
3075	1.0	1	1
3075	1.0	2	2
3076	2.0	1	1
3077	1.0	1	1
3077	1.0	2	2
3078	3.0	1	1
3079	2.0	1	1
3080		3	2
3081	1.0	2	2
3081	1.0	1	1
3082	11.0	2	2
3082	11.0	1	1
3082	6.0	2	3
3083	12.0	1	1
3084	3.0	1	1
3084	2.0	1	1
3084	5.0	1	1
3084	3.0	2	2
3085	2.0	1	1
3086	5.0	1	1
3086	4.0	1	1
3087	1.0	1	1
3088	2.0	1	1
3088	3.0	1	1
3088	3.0	2	2
3089	1.0	2	2
3089	1.0	1	1
3090	2.0	1	1
3091	1.0	2	2
3091	1.0	1	1
3092	2.0	1	1
3093	3.0	1	1
3093	3.0	2	2
3094	5.0	1	1
3095	3.0	1	1
3096	8.0	1	1
3097	3.0	1	1
3097	2.0	1	1
3098	1.0	1	1
3098	1.0	2	2
3099	2.0	1	1
3100	12.0	1	1
3101	4.0	2	2
3101	1.0	2	2
3101	4.0	1	1
3101	1.0	1	1
3102	5.0	1	1
3103	7.0	2	3
3103		3	2
3104	5.0	1	1
3105	7.0	2	3
3105		3	2
3106	9.0	2	4
3106	10.0	4	1
3106	4.0	4	1
3106	3.0	2	2
3106	3.0	4	1
3106	50.0	4	1
3106		2	4
3107	1.0	1	1
3107	1.0	2	2
3107	1.0	2	3
3108	24.0	2	3
3109	2.0	1	1
3110	1.0	2	2
3111	1.0	2	3
3111	5.0	1	1
3112	2.0	1	1
3112	3.0	1	1
3113	5.0	1	1
3114	8.0	1	1
3115	4.0	3	1
3115	3.0	3	1
3115	4.0	2	3
3115	4.0	2	2
3116	37.0	2	3
3116	5.0	1	1
3116	1.0	2	3
3117	2.0	1	1
3118	1.0	2	2
3118	5.0	1	1
3118	1.0	1	1
3119	5.0	1	1
3119	3.0	1	1
3120	1.0	1	1
3120	1.0	2	2
3121	1.0	2	2
3121	1.0	1	1
3121	1.0	2	3
3122	9.0	1	1
3122	9.0	2	2
3123	1.0	2	3
3123	1.0	1	1
3123	1.0	2	2
3124	4.0	2	2
3125	1.0	2	3
3126		3	2
3127		2	4
3127	10.0	1	1
3127	1.0	1	1
3127	1.0	2	2
3128	5.0	1	1
3129	1.0	1	1
3130	11.0	2	2
3130	11.0	1	1
3130	6.0	2	3
3130		3	2
3130	11.0	2	4
3131	8.0	1	1
3131		3	2
3132	1.0	2	3
3132	4.0	1	1
3132	1.0	1	1
3132	4.0	2	2
3132	1.0	2	2
3133	2.0	1	1
3134	14.0	2	3
3135	3.0	2	2
3135	3.0	1	1
3136	4.0	3	1
3137	1.0	2	3
3138	5.0	1	1
3139	3.0	1	1
3140	4.0	2	2
3140	3.0	1	1
3141	2.0	1	1
3142	11.0	2	4
3143	2.0	1	1
3144	4.0	1	1
3144	4.0	2	2
3144	3.0	2	2
3144	3.0	1	1
3145	6.0	3	1
3145	4.0	2	2
3145	3.0	2	2
3145	3.0	3	1
3146	12.0	1	1
3147	2.0	1	1
3148	5.0	1	1
3148		3	2
3149	8.0	1	1
3150	2.0	1	1
3151	3.0	1	1
3152		3	2
3153		3	2
3154	9.0	2	4
3154	3.0	1	1
3155		3	2
3156	33.0	1	1
3157	2.0	1	1
3158	5.0	1	1
3158	2.0	1	1
3159		3	2
3160	2.0	1	1
3161	11.0	2	3
3161	6.0	2	3
3162	1.0	1	1
3163	5.0	1	1
3163	2.0	1	1
3164	2.0	1	1
3165	2.0	1	1
3166	4.0	2	2
3167	6.0	2	3
3168	8.0	1	1
3169	16.0	1	1
3170	5.0	1	1
3171	3.0	1	1
3172	1.0	1	1
3173	5.0	1	1
3174	7.0	1	1
3174	7.0	2	2
3175	5.0	1	1
3175	9.0	2	2
3175	9.0	1	1
3176	5.0	1	1
3177	2.0	1	1
3178	1.0	2	2
3178	4.0	2	2
3178	1.0	1	1
3178	4.0	1	1
3179	3.0	1	1
3180		3	2
3180	5.0	1	1
3181	2.0	1	1
3182	1.0	2	4
3183	1.0	1	1
3184	4.0	2	2
3184	3.0	1	1
3184	4.0	1	1
3185	5.0	1	1
3186	10.0	4	1
3186	3.0	4	1
3186		2	4
3186	1.0	4	1
3186	1.0	2	4
3186	3.0	2	4
3186	4.0	2	3
3187	1.0	1	1
3187	1.0	2	2
3188		3	2
3189		3	2
3190	6.0	2	2
3190	6.0	1	1
3191	1.0	2	2
3191	1.0	1	1
3192		3	2
3192	7.0	2	3
3193	1.0	2	2
3193	1.0	1	1
3194	5.0	1	1
3195	15.0	1	1
3195	6.0	2	3
3195	6.0	1	1
3195	15.0	2	4
3196	2.0	1	1
3197	6.0	1	1
3197	6.0	2	2
3198	5.0	1	1
3199	1.0	2	2
3199	1.0	1	1
3200	1.0	2	2
3200	1.0	1	1
3201	2.0	1	1
3202	5.0	1	1
3202	1.0	2	3
3203		3	2
3204	2.0	1	1
3205		3	2
3206	1.0	2	3
3207	1.0	1	1
3207	1.0	2	2
3208	2.0	1	1
3209	2.0	1	1
3210	4.0	1	1
3210	4.0	2	2
3211	3.0	3	1
3212	5.0	1	1
3212		3	2
3213	9.0	4	5
3213	10.0	4	1
3213	1.0	4	1
3213	1.0	2	2
3213	9.0	4	1
3213		2	4
3213	9.0	2	2
3213	9.0	2	4
3213	4.0	2	2
3214	1.0	2	3
3215	1.0	1	1
3216	3.0	2	2
3216	3.0	1	1
3216	4.0	1	1
3217	2.0	4	1
3217	10.0	4	1
3217	24.0	2	4
3218	3.0	1	1
3218	3.0	2	2
3219	2.0	1	1
3220	2.0	1	1
3221	2.0	1	1
3222	3.0	1	1
3222		3	2
3223	5.0	1	1
3224		3	2
3225	2.0	1	1
3225	1.0	2	3
3225	37.0	2	3
3226	4.0	2	2
3226	4.0	1	1
3227	5.0	1	1
3227	1.0	2	3
3228	3.0	3	1
3229	6.0	2	3
3229	6.0	1	1
3229	6.0	2	2
3230		3	2
3231	2.0	1	1
3232	4.0	2	2
3233	3.0	1	1
3233	3.0	2	2
3233	2.0	1	1
3234		3	2
3235	1.0	1	1
3236		3	2
3236	3.0	1	1
3236	3.0	2	2
3237	5.0	1	1
3238	7.0	1	1
3238		3	2
3239	5.0	1	1
3240	1.0	1	1
3241	12.0	3	1
3242	2.0	1	1
3242		3	2
3243	11.0	2	4
3244	2.0	1	1
3245	5.0	1	1
3246	5.0	1	1
3247		3	2
3248	7.0	3	1
3248		3	2
3249	3.0	1	1
3250		3	2
3251		3	2
3252	5.0	1	1
3253	6.0	2	3
3254	2.0	1	1
3255		3	2
3255	1.0	2	2
3256	1.0	1	1
3256	7.0	2	3
3257	3.0	1	1
3258	4.0	2	2
3258	4.0	1	1
3259	5.0	1	1
3260	6.0	2	3
3261	1.0	2	3
3262	5.0	1	1
3263	3.0	1	1
3263	3.0	2	2
3263	4.0	1	1
3264	3.0	2	2
3264	3.0	1	1
3264	4.0	2	2
3264	4.0	1	1
3264	6.0	2	3
3265		3	2
3266		3	2
3266	1.0	2	2
3266	1.0	1	1
3267	1.0	1	1
3268	12.0	1	1
3268	1.0	1	1
3269	2.0	1	1
3270	5.0	1	1
3271	3.0	1	1
3271	3.0	2	2
3272	2.0	1	1
3273	2.0	1	1
3274		3	2
3275	3.0	1	1
3275	3.0	2	2
3276	3.0	1	1
3276	6.0	2	3
3276	6.0	1	1
3277	5.0	1	1
3278	1.0	1	1
3279	2.0	1	1
3280	18.0	1	1
3281	3.0	1	1
3281	4.0	1	1
3281	2.0	1	1
3282	4.0	3	1
3283	3.0	3	1
3283	4.0	3	1
3284	3.0	3	1
3285	2.0	1	1
3286	1.0	2	2
3286	1.0	1	1
3287		3	2
3288	3.0	1	1
3289	5.0	1	1
3289	2.0	1	1
3290		3	2
3291		3	2
3292	1.0	2	2
3292	1.0	1	1
3292	4.0	2	2
3293	1.0	1	1
3293	1.0	2	2
3294		3	2
3295	7.0	2	3
3296	3.0	2	2
3296	3.0	3	1
3297	3.0	1	1
3297	3.0	2	2
3298	3.0	1	1
3298	2.0	1	1
3298	1.0	1	1
3299	5.0	1	1
3300	3.0	3	1
3301		3	2
3302	3.0	1	1
3303	1.0	2	2
3303	1.0	1	1
3303	2.0	1	1
3304		3	2
3305	5.0	1	1
3306		3	2
3307	3.0	1	1
3307	3.0	2	2
3308	3.0	2	4
3308	4.0	1	1
3308	3.0	1	1
3308	3.0	2	2
3308		3	2
3308	4.0	2	2
3309		3	2
3310	8.0	1	1
3311	12.0	1	1
3312	2.0	1	1
3313	24.0	2	3
3314	5.0	1	1
3315	1.0	1	1
3315	4.0	1	1
3315	3.0	1	1
3315		2	4
3315	1.0	2	2
3315	3.0	2	2
3315	13.0	2	2
3316	2.0	1	1
3317	2.0	1	1
3318		3	2
3319	2.0	1	1
3320	2.0	1	1
3321	2.0	1	1
3321	5.0	1	1
3322	5.0	1	1
3323	1.0	2	2
3323	2.0	1	1
3323	1.0	1	1
3324	1.0	2	2
3324	1.0	2	3
3324	1.0	1	1
3324		3	2
3325	3.0	3	1
3325	3.0	2	2
3325	10.0	3	1
3326	1.0	2	2
3327	1.0	1	1
3327	1.0	2	2
3328	1.0	1	1
3329	1.0	2	2
3329	1.0	1	1
3330	2.0	1	1
3331		3	2
3332		3	2
3332	3.0	1	1
3333	1.0	1	1
3333	2.0	1	1
3334	2.0	1	1
3334	1.0	1	1
3335	1.0	1	1
3335	2.0	1	1
3336		3	2
3336	1.0	3	1
3336	11.0	3	1
3336	1.0	2	2
3337	56.0	2	4
3337	4.0	2	2
3337	5.0	1	1
3337	3.0	1	1
3338	2.0	1	1
3339	2.0	1	1
3340	11.0	2	3
3340	11.0	3	1
3340	11.0	2	2
3341	3.0	1	1
3342	3.0	1	1
3342	1.0	1	1
3342	9.0	2	2
3342	9.0	1	1
3342	9.0	2	4
3342	3.0	2	2
3343	1.0	1	1
3343	4.0	1	1
3343	1.0	2	2
3343	4.0	2	2
3343	3.0	1	1
3344	18.0	1	1
3345	3.0	2	2
3345	3.0	1	1
3346	1.0	1	1
3346	1.0	2	2
3347	2.0	1	1
3348	1.0	1	1
3348	4.0	2	2
3348	1.0	2	2
3349	5.0	1	1
3350	4.0	2	2
3351	17.0	3	1
3351		3	2
3352	1.0	1	1
3352	3.0	1	1
3353	1.0	2	2
3353	1.0	1	1
3354	1.0	1	1
3354	1.0	2	2
3354	4.0	2	2
3355	3.0	3	1
3355		3	2
3356	2.0	1	1
3357	1.0	1	1
3358	2.0	1	1
3358	3.0	1	1
3359	5.0	1	1
3360	3.0	1	1
3361	8.0	1	1
3362	1.0	1	1
3362	1.0	2	2
3363	1.0	1	1
3363	1.0	2	2
3364	5.0	1	1
3365	1.0	1	1
3366	2.0	1	1
3367	1.0	2	3
3368	2.0	1	1
3369		3	2
3370	1.0	2	2
3370	1.0	1	1
3371	1.0	1	1
3371	1.0	2	2
3372	1.0	2	2
3372	3.0	1	1
3372	1.0	1	1
3373	3.0	2	2
3373	4.0	1	1
3373	3.0	1	1
3374	3.0	3	1
3375	1.0	2	2
3375	1.0	1	1
3376	5.0	1	1
3377	1.0	2	3
3378	3.0	2	2
3378	1.0	1	1
3378	3.0	1	1
3378	2.0	1	1
3379	5.0	1	1
3380		3	2
3381		3	2
3382	5.0	1	1
3383	3.0	1	1
3384	1.0	1	1
3385	3.0	1	1
3385	1.0	1	1
3385	1.0	2	2
3386	1.0	1	1
3386	1.0	2	2
3387		3	2
3388	5.0	1	1
3388	2.0	1	1
3389	2.0	1	1
3389	5.0	1	1
3390	1.0	1	1
3390	1.0	2	2
3391	16.0	1	1
3391		3	2
3391	5.0	1	1
3392	1.0	1	1
3393	5.0	1	1
3394	2.0	1	1
3395	3.0	1	1
3395	9.0	2	4
3395	3.0	2	2
3396	1.0	2	2
3396	1.0	1	1
3397		3	2
3398		3	2
3398	1.0	1	1
3398	1.0	2	2
3399	11.0	2	4
3399	8.0	3	1
3399		3	2
3399	11.0	2	2
3399	11.0	3	1
3400	4.0	1	1
3400	3.0	1	1
3400	3.0	2	3
3400	3.0	2	2
3400	4.0	2	2
3401	8.0	1	1
3402	8.0	1	1
3403	1.0	1	1
3403	1.0	2	3
3403	1.0	2	2
3404		3	2
3405	1.0	1	1
3405	5.0	1	1
3406	3.0	1	1
3407	5.0	1	1
3408	2.0	1	1
3408	1.0	1	1
3409	1.0	2	2
3409	1.0	1	1
3410	1.0	1	1
3410	1.0	2	2
3411	5.0	1	1
3412	1.0	2	2
3412	1.0	1	1
3412	1.0	2	3
3412	4.0	2	2
3412		3	2
3413	5.0	1	1
3414	7.0	1	1
3414	7.0	2	2
3415	5.0	1	1
3416	14.0	2	3
3416	5.0	1	1
3417	1.0	1	1
3417	1.0	2	2
3418	1.0	2	2
3418	1.0	1	1
3419	1.0	2	3
3420	3.0	2	2
3420	3.0	1	1
3420	1.0	1	1
3420	1.0	2	2
3420	9.0	1	1
3421	6.0	2	3
3422	2.0	1	1
3423		3	2
3424	4.0	1	1
3424	3.0	1	1
3424	4.0	2	2
3424	3.0	2	2
3425	2.0	1	1
3425	3.0	1	1
3426	1.0	1	1
3427		3	2
3428	2.0	1	1
3429	5.0	1	1
3430	4.0	2	2
3430	3.0	1	1
3431	2.0	1	1
3432	1.0	2	2
3432	14.0	2	3
3432	1.0	1	1
3433	4.0	2	2
3434	7.0	3	1
3434	6.0	3	1
3435	1.0	1	1
3436	15.0	2	2
3436	1.0	2	2
3436	15.0	1	1
3436	1.0	1	1
3437	2.0	1	1
3437		3	2
3438	4.0	1	1
3438	3.0	1	1
3438	3.0	2	2
3439	5.0	1	1
3440	1.0	2	2
3440	1.0	1	1
3441	3.0	1	1
3441	1.0	1	1
3441	3.0	2	4
3441	1.0	2	2
3442	1.0	1	1
3442	1.0	2	2
3442		3	2
3443		3	2
3444	24.0	2	3
3445	1.0	1	1
3445	1.0	2	2
3446	1.0	1	1
3447	4.0	1	1
3447	1.0	1	1
3447	1.0	2	2
3447	4.0	2	2
3447		3	2
3448	5.0	1	1
3449	36.0	4	5
3449	4.0	4	5
3449	4.0	1	1
3449	19.0	4	5
3449	3.0	2	2
3449	3.0	1	1
3450	3.0	1	1
3450	4.0	2	2
3451	8.0	1	1
3452		3	2
3453		3	2
3454	5.0	1	1
3455	3.0	3	1
3456		3	2
3457	2.0	1	1
3458	6.0	2	2
3458	6.0	1	1
3459	8.0	1	1
3460	4.0	1	1
3460	3.0	1	1
3460	3.0	2	4
3461		2	4
3462	5.0	1	1
3463		3	2
3463	1.0	2	3
3463	4.0	2	2
3463	1.0	2	2
3463	1.0	1	1
3463	4.0	1	1
3464		3	2
3465	1.0	1	1
3465	3.0	2	2
3465	1.0	2	2
3465	3.0	1	1
3466	6.0	2	3
3467	3.0	1	1
3468		3	2
3469	5.0	1	1
3470	4.0	3	1
3471		3	2
3471	2.0	1	1
3471	5.0	1	1
3472	1.0	2	2
3472	1.0	1	1
3473	3.0	1	1
3473	2.0	1	1
3474	1.0	2	3
3474	1.0	2	2
3474	1.0	1	1
3475		3	2
3476	5.0	1	1
3477	6.0	2	3
3478	3.0	1	1
3478	4.0	1	1
3478	3.0	2	2
3479	4.0	2	2
3479	3.0	1	1
3479	4.0	1	1
3480	2.0	1	1
3481	5.0	1	1
3482	5.0	1	1
3483	4.0	2	2
3484	2.0	1	1
3485		3	2
3486	4.0	2	2
3486	4.0	1	1
3487		3	2
3488	1.0	1	1
3488	1.0	2	3
3488	1.0	2	2
3489	4.0	3	1
3490	5.0	3	1
3490		3	2
3490	4.0	3	1
3490	3.0	3	1
3490	8.0	3	1
3491	2.0	1	1
3492	3.0	1	1
3493		2	4
3493	10.0	4	1
3493	8.0	4	1
3494	1.0	2	2
3494	1.0	1	1
3495	1.0	2	2
3495	1.0	1	1
3496	1.0	1	1
3496	1.0	2	4
3496	1.0	2	2
3497	1.0	1	1
3498	2.0	1	1
3499	3.0	3	1
3500		3	2
3501	11.0	1	1
3502	3.0	1	1
3502	1.0	1	1
3502	1.0	2	2
3503	2.0	1	1
3504	3.0	3	1
3505	2.0	1	1
3506	3.0	1	1
3506	3.0	2	2
3506	4.0	1	1
3507	3.0	1	1
3507	3.0	2	2
3508	2.0	1	1
3509		3	2
3509	11.0	2	3
3510	6.0	2	2
3510	6.0	1	1
3511	1.0	1	1
3511	1.0	2	2
3511	1.0	2	4
3512	3.0	3	1
3512	4.0	3	1
3513	9.0	2	2
3513	9.0	1	1
3514	2.0	1	1
3515	2.0	1	1
3515	1.0	1	1
3516		3	2
3517	3.0	1	1
3517	1.0	1	1
3517	3.0	2	2
3517	1.0	2	2
3517	4.0	1	1
3517	1.0	2	4
3518	2.0	1	1
3519	6.0	3	1
3519	6.0	2	3
3519		3	2
3520	3.0	1	1
3521	3.0	1	1
3521	3.0	2	2
3521	4.0	1	1
3522	5.0	1	1
3522		3	2
3523		2	4
3523	3.0	2	2
3523	3.0	4	1
3523	10.0	4	1
3523	4.0	4	1
3524	1.0	1	1
3524	5.0	1	1
3525	2.0	1	1
3526	1.0	2	2
3526	3.0	1	1
3526	1.0	2	3
3526	1.0	1	1
3526		3	2
3527	2.0	1	1
3527	1.0	1	1
3528	1.0	1	1
3528	1.0	2	2
3529	3.0	1	1
3529	3.0	2	2
3530	2.0	1	1
3531	1.0	2	3
3532	9.0	2	4
